product_id,product_name,product_type,category,price,cost,available_stock
719,Hydra Nail Polish 100ml,Nail Polish,Nail Care,23.14,13.84,116
720,Fresh Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,46.13,24.43,129
721,Soothing Face Serum 200ml,Face Serum,Face Care,6.54,3.38,110
722,Luxe Nail File 100ml,Nail File,Nail Tools,10.5,5.36,121
723,Revive Nail Strengthener 150ml,Nail Strengthener,Nail Care,20.06,10.24,120
724,Glow Hair Oil 250ml,Hair Oil,Hair Treatment,46.72,24.64,142
725,Pure Lipstick 150ml,Lipstick,Makeup,36.37,16.09,133
726,Calming Blush 200ml,Blush,Makeup,54.62,26.56,119
727,Luxe Shampoo 150ml,Shampoo,Shampoo,48.09,33.22,138
728,Balance Face Serum 250ml,Face Serum,Face Care,30.66,16.37,128
729,Botanical Hair Serum 50ml,Hair Serum,Hair Treatment,18.59,7.98,122
730,Soothing Nail File 75ml,Nail File,Nail Tools,6.74,3.93,126
731,Clarifying Mascara 75ml,Mascara,Makeup,2.96,1.54,126
732,Repair BB Cream 75ml,BB Cream,Face Care,18.16,11.95,125
733,Soothing Conditioner 100ml,Conditioner,Conditioner,31.25,17.03,138
734,Fresh Nail Clippers 30ml,Nail Clippers,Nail Tools,1.86,1.24,129
735,Fresh Blush 75ml,Blush,Makeup,6.43,3.73,121
736,Radiant Foundation 30ml,Foundation,Makeup,7.29,3.49,129
737,Gentle Base Coat 100ml,Base Coat,Nail Care,14.15,9.67,119
738,Nourish Hand Cream 75ml,Hand Cream,Hand Care,17.86,10.07,126
739,Glow Nail Strengthener 100ml,Nail Strengthener,Nail Care,39.06,20.95,135
740,Nourish Nail Strengthener 150ml,Nail Strengthener,Nail Care,5.74,3.26,127
741,Balance Top Coat 30ml,Top Coat,Nail Care,21.66,10.72,127
742,Revive Face Serum 30ml,Face Serum,Face Care,5.42,3.61,114
743,Gentle Scalp Serum 250ml,Scalp Serum,Hair Treatment,32.09,13.16,110
744,Hydra Mascara 50ml,Mascara,Makeup,11.19,6.16,136
745,Botanical Hand Cream 100ml,Hand Cream,Hand Care,6.24,2.56,125
746,Bright Dry Shampoo 200ml,Dry Shampoo,Shampoo,9.6,3.94,111
747,Balance Hair Mask 100ml,Hair Mask,Hair Mask,6.74,4.21,131
748,Botanical Nail Brush 30ml,Nail Brush,Nail Tools,17.7,11.69,99
749,Clarifying Top Coat 30ml,Top Coat,Nail Care,27.09,16.76,121
750,Nourish Nail Brush 75ml,Nail Brush,Nail Tools,37.52,16.62,126
751,Fresh Toner 75ml,Toner,Face Care,10.86,5.37,121
752,Soothing Hair Mask 75ml,Hair Mask,Hair Mask,49.92,22.64,108
753,Bright Mascara 150ml,Mascara,Makeup,16.13,6.66,132
754,Pure Nail Brush 200ml,Nail Brush,Nail Tools,45.25,27.83,106
755,Botanical Foundation 75ml,Foundation,Makeup,14.5,7.82,108
756,Fresh Base Coat 50ml,Base Coat,Nail Care,13.67,6.85,113
757,Repair Nail Polish 200ml,Nail Polish,Nail Care,26.12,11.68,124
758,Soothing Hand Cream 200ml,Hand Cream,Hand Care,21.04,8.6,138
759,Silk Nail Clippers 30ml,Nail Clippers,Nail Tools,10.56,4.46,117
760,Botanical Nail Polish 30ml,Nail Polish,Nail Care,41.44,17.67,120
761,Velvet Lipstick 30ml,Lipstick,Makeup,7.65,4.89,108
762,Botanical Scalp Serum 250ml,Scalp Serum,Hair Treatment,26.12,13.55,135
763,Hydra Dry Shampoo 75ml,Dry Shampoo,Shampoo,25.22,11.59,134
764,Calming Face Serum 200ml,Face Serum,Face Care,38.54,26.75,126
765,Clarifying Body Lotion 150ml,Body Lotion,Body Care,39.15,16.18,112
766,Velvet Mascara 30ml,Mascara,Makeup,14.22,7.36,108
767,Pure Blush 50ml,Blush,Makeup,16.88,7.25,102
768,Velvet Lip Balm 150ml,Lip Balm,Makeup,16.0,9.96,124
769,Pure Face Cleanser 100ml,Face Cleanser,Face Care,66.45,31.93,126
770,Botanical Nail Brush 75ml,Nail Brush,Nail Tools,27.68,14.85,102
771,Velvet Face Serum 100ml,Face Serum,Face Care,37.9,25.25,121
772,Velvet Hair Mask 30ml,Hair Mask,Hair Mask,13.45,6.71,134
773,Fresh Hair Mask 250ml,Hair Mask,Hair Mask,6.68,3.71,102
774,Soothing Nail Clippers 200ml,Nail Clippers,Nail Tools,7.78,4.5,121
775,Glow Nail Strengthener 200ml,Nail Strengthener,Nail Care,36.97,17.97,126
776,Fresh Face Serum 100ml,Face Serum,Face Care,9.16,4.88,111
777,Repair Body Scrub 100ml,Body Scrub,Body Care,211.9,126.11,93
778,Fresh Lip Balm 150ml,Lip Balm,Makeup,11.89,8.22,127
779,Radiant Lip Balm 200ml,Lip Balm,Makeup,21.78,13.48,125
780,Bright Lipstick 250ml,Lipstick,Makeup,21.75,9.18,91
781,Soothing Body Lotion 100ml,Body Lotion,Body Care,18.98,12.88,126
782,Glow Lipstick 200ml,Lipstick,Makeup,6.2,2.53,120
783,Balance Lipstick 50ml,Lipstick,Makeup,20.05,10.79,129
784,Repair Dry Shampoo 50ml,Dry Shampoo,Shampoo,19.91,8.58,142
785,Repair Toner 150ml,Toner,Face Care,12.94,6.89,102
786,Repair Face Serum 30ml,Face Serum,Face Care,72.33,31.1,129
787,Nourish Toner 50ml,Toner,Face Care,4.35,1.91,107
788,Radiant Dry Shampoo 250ml,Dry Shampoo,Shampoo,4.91,2.16,120
789,Nourish BB Cream 75ml,BB Cream,Face Care,30.05,16.86,136
790,Silk Base Coat 50ml,Base Coat,Nail Care,15.34,10.35,136
791,Radiant Scalp Serum 100ml,Scalp Serum,Hair Treatment,8.13,3.77,114
792,Balance BB Cream 250ml,BB Cream,Face Care,19.22,10.04,124
793,Calming Leave-in Treatment 100ml,Leave-in Treatment,Hair Treatment,35.43,16.56,114
794,Velvet BB Cream 200ml,BB Cream,Face Care,4.46,2.2,101
795,Botanical Face Cleanser 50ml,Face Cleanser,Face Care,29.32,18.25,121
796,Soothing Body Scrub 75ml,Body Scrub,Body Care,21.43,9.95,127
797,Radiant Face Cream 75ml,Face Cream,Face Care,13.69,7.81,114
798,Luxe Scalp Serum 100ml,Scalp Serum,Hair Treatment,20.02,10.56,125
799,Silk Nail File 250ml,Nail File,Nail Tools,20.29,12.74,121
800,Nourish Shampoo 200ml,Shampoo,Shampoo,25.53,13.14,124
801,Balance Shampoo 100ml,Shampoo,Shampoo,7.48,3.24,104
802,Fresh Hair Mask 250ml,Hair Mask,Hair Mask,39.25,17.43,110
803,Hydra Shampoo 30ml,Shampoo,Shampoo,36.37,23.03,125
804,Velvet Hair Serum 50ml,Hair Serum,Hair Treatment,37.24,17.54,128
805,Repair Face Cleanser 50ml,Face Cleanser,Face Care,4.14,2.61,135
806,Clarifying BB Cream 250ml,BB Cream,Face Care,41.08,22.41,111
807,Glow Scalp Serum 100ml,Scalp Serum,Hair Treatment,12.24,8.53,142
808,Velvet Body Scrub 50ml,Body Scrub,Body Care,25.14,16.73,124
809,Fresh Lipstick 30ml,Lipstick,Makeup,3.37,1.58,116
810,Glow Foundation 75ml,Foundation,Makeup,9.52,6.59,108
811,Fresh Nail Polish 200ml,Nail Polish,Nail Care,32.21,15.79,110
812,Soothing Shampoo 30ml,Shampoo,Shampoo,25.05,17.13,118
813,Clarifying Cuticle Oil 200ml,Cuticle Oil,Nail Care,6.93,3.85,116
814,Pure Body Wash 50ml,Body Wash,Body Care,28.34,13.97,118
815,Hydra Leave-in Treatment 50ml,Leave-in Treatment,Hair Treatment,8.56,5.94,117
816,Hydra Cuticle Oil 50ml,Cuticle Oil,Nail Care,13.29,6.29,116
817,Balance BB Cream 150ml,BB Cream,Face Care,6.45,2.91,119
818,Revive Nail Clippers 50ml,Nail Clippers,Nail Tools,21.64,13.04,124
819,Luxe Nail Clippers 150ml,Nail Clippers,Nail Tools,39.25,25.12,139
820,Clarifying Lipstick 50ml,Lipstick,Makeup,33.38,15.39,114
821,Velvet Cuticle Oil 100ml,Cuticle Oil,Nail Care,7.96,3.28,101
822,Fresh Nail Polish 100ml,Nail Polish,Nail Care,15.85,9.17,136
823,Balance Nail Clippers 30ml,Nail Clippers,Nail Tools,4.67,2.77,122
824,Nourish Hair Mask 250ml,Hair Mask,Hair Mask,48.98,22.17,109
825,Radiant Nail Clippers 30ml,Nail Clippers,Nail Tools,16.7,10.29,119
826,Nourish Conditioner 200ml,Conditioner,Conditioner,27.66,17.8,138
827,Pure Lip Balm 250ml,Lip Balm,Makeup,19.28,9.61,110
828,Bright Face Cream 250ml,Face Cream,Face Care,9.97,5.29,101
829,Calming Body Scrub 50ml,Body Scrub,Body Care,10.56,5.85,101
830,Gentle Hair Serum 75ml,Hair Serum,Hair Treatment,23.68,14.16,130
831,Nourish Nail Polish 100ml,Nail Polish,Nail Care,60.92,41.14,114
832,Pure Lip Balm 200ml,Lip Balm,Makeup,12.5,5.19,113
833,Gentle Scalp Serum 150ml,Scalp Serum,Hair Treatment,42.07,17.25,139
834,Luxe BB Cream 75ml,BB Cream,Face Care,34.4,15.13,133
835,Bright Body Scrub 50ml,Body Scrub,Body Care,12.74,7.52,127
836,Silk Nail Brush 30ml,Nail Brush,Nail Tools,39.65,20.13,133
837,Botanical Nail Clippers 100ml,Nail Clippers,Nail Tools,37.17,20.77,124
838,Luxe Scalp Serum 150ml,Scalp Serum,Hair Treatment,2.96,1.66,122
839,Bright Scalp Serum 50ml,Scalp Serum,Hair Treatment,28.83,16.74,116
840,Pure Body Wash 100ml,Body Wash,Body Care,45.81,28.04,118
841,Soothing Face Cleanser 150ml,Face Cleanser,Face Care,6.46,3.71,117
842,Silk Top Coat 200ml,Top Coat,Nail Care,5.75,2.54,116
843,Gentle Hair Serum 200ml,Hair Serum,Hair Treatment,19.42,7.87,115
844,Repair Scalp Serum 250ml,Scalp Serum,Hair Treatment,58.14,37.24,95
845,Soothing Lip Balm 75ml,Lip Balm,Makeup,6.89,4.0,134
846,Silk Hair Serum 30ml,Hair Serum,Hair Treatment,4.65,1.93,122
847,Soothing Leave-in Treatment 50ml,Leave-in Treatment,Hair Treatment,11.44,5.66,129
848,Revive Hair Mask 200ml,Hair Mask,Hair Mask,10.23,4.64,118
849,Bright Dry Shampoo 200ml,Dry Shampoo,Shampoo,4.32,2.36,110
850,Luxe Face Cream 250ml,Face Cream,Face Care,10.31,5.94,108
851,Clarifying Hair Mask 150ml,Hair Mask,Hair Mask,21.74,9.02,117
852,Bright Face Cream 75ml,Face Cream,Face Care,72.6,46.55,117
853,Soothing Conditioner 75ml,Conditioner,Conditioner,25.77,11.29,121
854,Calming Nail Brush 200ml,Nail Brush,Nail Tools,31.34,20.39,124
855,Calming Hair Mask 250ml,Hair Mask,Hair Mask,6.89,3.92,117
856,Nourish Cuticle Oil 75ml,Cuticle Oil,Nail Care,15.25,9.76,116
857,Luxe Nail File 200ml,Nail File,Nail Tools,13.79,6.67,138
858,Botanical Foundation 200ml,Foundation,Makeup,21.34,11.26,99
859,Hydra Face Cleanser 100ml,Face Cleanser,Face Care,26.51,16.7,121
860,Botanical Face Cream 150ml,Face Cream,Face Care,35.24,23.81,99
861,Luxe Scalp Serum 250ml,Scalp Serum,Hair Treatment,16.87,8.42,147
862,Calming Hair Serum 50ml,Hair Serum,Hair Treatment,10.82,7.22,115
863,Silk Body Lotion 150ml,Body Lotion,Body Care,43.78,26.34,127
864,Revive Lipstick 250ml,Lipstick,Makeup,29.37,18.69,145
865,Silk Hair Mask 250ml,Hair Mask,Hair Mask,26.96,18.61,136
866,Pure Face Serum 100ml,Face Serum,Face Care,15.93,6.99,118
867,Revive Body Lotion 100ml,Body Lotion,Body Care,43.51,28.96,124
868,Calming BB Cream 150ml,BB Cream,Face Care,6.02,3.58,114
869,Glow Face Cream 100ml,Face Cream,Face Care,33.6,14.92,117
870,Calming Mascara 150ml,Mascara,Makeup,33.46,13.41,128
871,Soothing BB Cream 250ml,BB Cream,Face Care,8.0,4.39,109
872,Silk Hair Oil 75ml,Hair Oil,Hair Treatment,9.54,4.83,131
873,Bright Shampoo 75ml,Shampoo,Shampoo,5.88,3.88,127
874,Soothing Scalp Serum 250ml,Scalp Serum,Hair Treatment,24.74,16.2,126
875,Gentle Toner 100ml,Toner,Face Care,2.08,1.18,122
876,Soothing Cuticle Oil 75ml,Cuticle Oil,Nail Care,19.66,12.31,127
877,Bright Base Coat 200ml,Base Coat,Nail Care,8.93,5.6,110
878,Gentle Body Scrub 150ml,Body Scrub,Body Care,7.48,4.98,113
879,Velvet Base Coat 75ml,Base Coat,Nail Care,3.66,2.19,118
880,Velvet Base Coat 75ml,Base Coat,Nail Care,8.09,3.91,114
881,Fresh Hair Serum 50ml,Hair Serum,Hair Treatment,51.62,27.69,103
882,Hydra BB Cream 30ml,BB Cream,Face Care,9.25,6.42,111
883,Botanical Shampoo 200ml,Shampoo,Shampoo,23.01,12.28,118
884,Radiant Body Scrub 50ml,Body Scrub,Body Care,6.87,3.47,117
885,Botanical Toner 200ml,Toner,Face Care,37.37,25.14,120
886,Luxe Nail Clippers 100ml,Nail Clippers,Nail Tools,26.68,14.73,117
887,Gentle Body Lotion 30ml,Body Lotion,Body Care,13.71,8.66,114
888,Silk Lip Balm 100ml,Lip Balm,Makeup,19.79,13.6,130
889,Pure Blush 100ml,Blush,Makeup,21.2,14.66,107
890,Silk Nail Polish 30ml,Nail Polish,Nail Care,7.38,3.17,107
891,Calming Face Cream 100ml,Face Cream,Face Care,8.58,3.48,139
892,Botanical Nail Polish 250ml,Nail Polish,Nail Care,34.27,16.98,128
893,Balance Lip Balm 250ml,Lip Balm,Makeup,56.68,24.17,120
894,Hydra Foundation 150ml,Foundation,Makeup,18.49,10.67,121
895,Velvet Body Wash 150ml,Body Wash,Body Care,28.62,15.15,95
896,Glow Lip Balm 100ml,Lip Balm,Makeup,43.1,18.2,128
897,Fresh Nail Brush 250ml,Nail Brush,Nail Tools,12.68,7.96,133
898,Botanical Body Wash 100ml,Body Wash,Body Care,15.47,7.82,142
899,Silk Conditioner 30ml,Conditioner,Conditioner,29.12,17.23,93
900,Bright Dry Shampoo 30ml,Dry Shampoo,Shampoo,94.33,39.28,125
901,Gentle Lip Balm 30ml,Lip Balm,Makeup,29.94,13.33,125
902,Pure Foundation 75ml,Foundation,Makeup,20.97,12.26,125
903,Clarifying Dry Shampoo 250ml,Dry Shampoo,Shampoo,10.28,6.19,119
904,Balance Nail File 150ml,Nail File,Nail Tools,15.7,9.9,115
905,Glow Face Cleanser 150ml,Face Cleanser,Face Care,28.5,16.64,97
906,Bright Shampoo 150ml,Shampoo,Shampoo,26.17,13.24,118
907,Revive BB Cream 250ml,BB Cream,Face Care,10.18,5.72,111
908,Luxe Foundation 250ml,Foundation,Makeup,46.9,23.29,119
909,Soothing Lip Balm 250ml,Lip Balm,Makeup,46.94,29.28,118
910,Soothing Body Lotion 150ml,Body Lotion,Body Care,15.05,6.6,120
911,Nourish Mascara 50ml,Mascara,Makeup,20.58,9.29,123
912,Radiant Nail File 150ml,Nail File,Nail Tools,9.85,5.75,118
913,Glow Hair Oil 30ml,Hair Oil,Hair Treatment,8.61,5.58,110
914,Revive Base Coat 75ml,Base Coat,Nail Care,21.71,10.6,123
915,Radiant Hair Mask 250ml,Hair Mask,Hair Mask,8.81,3.91,113
916,Nourish Hair Mask 50ml,Hair Mask,Hair Mask,27.63,11.16,127
917,Luxe Nail Clippers 200ml,Nail Clippers,Nail Tools,11.97,5.03,117
918,Revive Top Coat 250ml,Top Coat,Nail Care,38.1,22.28,108
919,Hydra Body Scrub 100ml,Body Scrub,Body Care,15.36,10.69,100
920,Fresh Hand Cream 200ml,Hand Cream,Hand Care,3.53,2.32,132
921,Repair Hand Cream 200ml,Hand Cream,Hand Care,12.21,8.1,129
922,Bright Lipstick 100ml,Lipstick,Makeup,17.91,8.54,122
923,Repair Foundation 30ml,Foundation,Makeup,4.11,1.66,140
924,Gentle Nail Brush 100ml,Nail Brush,Nail Tools,4.42,2.3,102
925,Bright Body Scrub 50ml,Body Scrub,Body Care,14.15,6.64,120
926,Pure Hand Cream 30ml,Hand Cream,Hand Care,36.73,21.23,132
927,Bright Base Coat 100ml,Base Coat,Nail Care,27.25,11.85,122
928,Hydra Hair Mask 75ml,Hair Mask,Hair Mask,16.26,8.81,125
929,Calming Nail Polish 75ml,Nail Polish,Nail Care,8.31,3.82,107
930,Soothing Nail File 30ml,Nail File,Nail Tools,8.0,5.2,108
931,Soothing Lipstick 150ml,Lipstick,Makeup,27.64,18.37,110
932,Gentle Lipstick 250ml,Lipstick,Makeup,19.27,10.22,110
933,Pure Scalp Serum 250ml,Scalp Serum,Hair Treatment,32.57,19.24,123
934,Radiant Leave-in Treatment 75ml,Leave-in Treatment,Hair Treatment,43.09,29.32,121
935,Gentle Hair Mask 200ml,Hair Mask,Hair Mask,11.44,4.67,121
936,Pure Foundation 250ml,Foundation,Makeup,23.39,14.93,114
937,Bright Nail Brush 30ml,Nail Brush,Nail Tools,25.99,15.31,113
938,Luxe Conditioner 200ml,Conditioner,Conditioner,9.41,4.05,99
939,Glow Face Cleanser 200ml,Face Cleanser,Face Care,9.82,4.25,143
940,Bright Face Cream 250ml,Face Cream,Face Care,29.32,17.99,128
941,Glow Conditioner 200ml,Conditioner,Conditioner,16.47,8.72,119
942,Velvet Nail Polish 150ml,Nail Polish,Nail Care,8.18,4.5,132
943,Pure Hair Mask 150ml,Hair Mask,Hair Mask,8.54,5.58,124
944,Glow Shampoo 250ml,Shampoo,Shampoo,5.89,3.77,146
945,Silk Scalp Serum 100ml,Scalp Serum,Hair Treatment,12.35,5.79,132
946,Velvet Base Coat 200ml,Base Coat,Nail Care,7.22,4.3,127
947,Hydra Nail Brush 250ml,Nail Brush,Nail Tools,17.85,8.14,115
948,Balance Hair Oil 200ml,Hair Oil,Hair Treatment,102.0,46.78,119
949,Clarifying Top Coat 30ml,Top Coat,Nail Care,23.77,13.59,119
950,Fresh Cuticle Oil 200ml,Cuticle Oil,Nail Care,38.62,25.78,128
951,Gentle Lip Balm 150ml,Lip Balm,Makeup,22.66,13.44,105
952,Calming Hand Cream 200ml,Hand Cream,Hand Care,4.4,1.87,114
953,Balance BB Cream 30ml,BB Cream,Face Care,18.2,7.49,118
954,Luxe BB Cream 50ml,BB Cream,Face Care,9.52,6.28,137
955,Hydra Leave-in Treatment 150ml,Leave-in Treatment,Hair Treatment,8.5,3.67,124
956,Silk Base Coat 30ml,Base Coat,Nail Care,13.72,6.06,109
957,Revive Leave-in Treatment 250ml,Leave-in Treatment,Hair Treatment,27.24,17.59,121
958,Soothing Dry Shampoo 200ml,Dry Shampoo,Shampoo,12.88,7.05,117
959,Nourish Nail Strengthener 200ml,Nail Strengthener,Nail Care,32.69,22.55,130
960,Balance Hair Mask 150ml,Hair Mask,Hair Mask,19.04,8.1,127
961,Hydra Hand Cream 30ml,Hand Cream,Hand Care,21.2,11.47,105
962,Glow Hair Serum 150ml,Hair Serum,Hair Treatment,15.69,9.01,128
963,Glow Shampoo 75ml,Shampoo,Shampoo,46.0,30.46,134
964,Calming Cuticle Oil 200ml,Cuticle Oil,Nail Care,9.39,4.13,115
965,Revive Hair Serum 100ml,Hair Serum,Hair Treatment,9.82,5.15,104
966,Fresh Blush 200ml,Blush,Makeup,12.75,8.76,117
967,Calming Nail Clippers 200ml,Nail Clippers,Nail Tools,24.58,9.99,129
968,Radiant Nail Clippers 75ml,Nail Clippers,Nail Tools,27.38,14.75,121
969,Gentle Blush 150ml,Blush,Makeup,10.5,6.47,124
970,Gentle Foundation 150ml,Foundation,Makeup,33.7,14.18,117
971,Revive Face Cleanser 30ml,Face Cleanser,Face Care,7.51,3.76,117
972,Bright Face Cleanser 250ml,Face Cleanser,Face Care,29.09,19.07,118
973,Radiant Toner 75ml,Toner,Face Care,21.89,15.07,125
974,Balance Base Coat 200ml,Base Coat,Nail Care,16.68,9.56,130
975,Hydra Hand Cream 250ml,Hand Cream,Hand Care,24.01,14.89,143
976,Silk Face Serum 75ml,Face Serum,Face Care,14.95,9.78,117
977,Hydra Hair Serum 100ml,Hair Serum,Hair Treatment,20.17,13.09,137
978,Repair Scalp Serum 150ml,Scalp Serum,Hair Treatment,112.71,55.15,110
979,Gentle Body Wash 200ml,Body Wash,Body Care,33.63,17.77,119
980,Silk Nail Clippers 50ml,Nail Clippers,Nail Tools,10.66,6.16,98
981,Pure Hair Oil 150ml,Hair Oil,Hair Treatment,12.88,8.88,132
982,Glow Lip Balm 250ml,Lip Balm,Makeup,43.23,29.6,124
983,Botanical Nail Polish 50ml,Nail Polish,Nail Care,11.99,6.74,99
984,Botanical Body Lotion 30ml,Body Lotion,Body Care,64.11,35.65,133
985,Calming Lip Balm 150ml,Lip Balm,Makeup,30.33,14.18,126
986,Balance Nail Polish 250ml,Nail Polish,Nail Care,5.56,2.89,128
987,Clarifying Leave-in Treatment 100ml,Leave-in Treatment,Hair Treatment,32.94,17.48,130
988,Nourish Hair Serum 30ml,Hair Serum,Hair Treatment,2.93,1.29,144
989,Gentle Nail Clippers 250ml,Nail Clippers,Nail Tools,12.44,7.78,126
990,Bright Body Scrub 200ml,Body Scrub,Body Care,32.59,17.39,122
991,Pure Face Serum 250ml,Face Serum,Face Care,3.7,1.95,112
992,Bright Lipstick 50ml,Lipstick,Makeup,83.39,43.45,123
993,Bright Shampoo 150ml,Shampoo,Shampoo,35.69,14.72,108
994,Soothing Scalp Serum 100ml,Scalp Serum,Hair Treatment,7.52,4.74,134
995,Soothing Nail File 100ml,Nail File,Nail Tools,55.48,32.64,104
996,Hydra Base Coat 200ml,Base Coat,Nail Care,3.57,1.57,118
997,Silk Nail Strengthener 200ml,Nail Strengthener,Nail Care,7.34,4.17,138
998,Revive Shampoo 150ml,Shampoo,Shampoo,5.3,3.24,124
999,Soothing Blush 30ml,Blush,Makeup,3.39,1.99,117
1000,Nourish Lip Balm 200ml,Lip Balm,Makeup,12.6,8.68,112
1001,Silk Dry Shampoo 100ml,Dry Shampoo,Shampoo,19.16,8.34,106
1002,Glow Hair Serum 75ml,Hair Serum,Hair Treatment,18.71,11.83,112
1003,Repair Body Scrub 150ml,Body Scrub,Body Care,18.25,8.78,125
1004,Botanical Mascara 250ml,Mascara,Makeup,17.15,9.31,113
1005,Botanical Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,6.39,3.27,124
1006,Gentle Dry Shampoo 100ml,Dry Shampoo,Shampoo,11.0,5.71,108
1007,Revive Face Cleanser 200ml,Face Cleanser,Face Care,1.82,0.9,118
1008,Radiant Mascara 100ml,Mascara,Makeup,39.0,23.82,129
1009,Luxe Leave-in Treatment 200ml,Leave-in Treatment,Hair Treatment,17.74,9.74,110
1010,Nourish Body Lotion 50ml,Body Lotion,Body Care,17.37,7.61,129
1011,Nourish Lipstick 100ml,Lipstick,Makeup,30.68,20.43,119
1012,Silk Blush 250ml,Blush,Makeup,32.48,16.67,125
1013,Radiant Dry Shampoo 250ml,Dry Shampoo,Shampoo,12.32,8.37,112
1014,Calming Nail Brush 200ml,Nail Brush,Nail Tools,14.98,9.6,112
1015,Silk Hair Mask 75ml,Hair Mask,Hair Mask,57.56,40.03,114
1016,Repair Hair Oil 100ml,Hair Oil,Hair Treatment,10.3,4.33,115
1017,Repair Hair Mask 50ml,Hair Mask,Hair Mask,57.16,38.05,117
1018,Radiant Hair Serum 75ml,Hair Serum,Hair Treatment,12.43,7.22,129
1019,Gentle Cuticle Oil 75ml,Cuticle Oil,Nail Care,3.57,2.23,137
1020,Fresh Face Cleanser 200ml,Face Cleanser,Face Care,17.67,9.7,126
1021,Balance Hair Oil 100ml,Hair Oil,Hair Treatment,12.35,7.55,134
1022,Botanical Lip Balm 150ml,Lip Balm,Makeup,5.59,2.61,131
1023,Hydra Mascara 75ml,Mascara,Makeup,15.41,7.42,119
1024,Hydra Shampoo 50ml,Shampoo,Shampoo,11.15,5.58,130
1025,Balance Nail Clippers 50ml,Nail Clippers,Nail Tools,73.63,30.52,90
1026,Soothing Lipstick 50ml,Lipstick,Makeup,35.69,18.62,107
1027,Luxe Base Coat 250ml,Base Coat,Nail Care,7.62,4.33,113
1028,Gentle Toner 200ml,Toner,Face Care,9.1,5.56,122
1029,Soothing Top Coat 150ml,Top Coat,Nail Care,36.62,23.16,104
1030,Bright Blush 30ml,Blush,Makeup,43.38,20.53,123
1031,Pure Blush 100ml,Blush,Makeup,12.6,6.93,123
1032,Velvet Mascara 50ml,Mascara,Makeup,11.19,7.35,111
1033,Hydra Shampoo 75ml,Shampoo,Shampoo,14.85,10.37,129
1034,Balance Hair Oil 100ml,Hair Oil,Hair Treatment,20.74,9.68,121
1035,Bright Lipstick 150ml,Lipstick,Makeup,29.39,12.96,124
1036,Silk Lip Balm 30ml,Lip Balm,Makeup,30.63,16.95,141
1037,Fresh Face Cream 150ml,Face Cream,Face Care,7.07,4.77,115
1038,Pure Dry Shampoo 200ml,Dry Shampoo,Shampoo,12.33,8.14,115
1039,Clarifying Toner 200ml,Toner,Face Care,3.09,1.37,107
1040,Clarifying Base Coat 250ml,Base Coat,Nail Care,16.14,11.15,109
1041,Fresh Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,5.42,2.19,124
1042,Silk Shampoo 100ml,Shampoo,Shampoo,9.16,4.1,147
1043,Hydra Hair Oil 75ml,Hair Oil,Hair Treatment,39.77,25.54,113
1044,Gentle Lipstick 30ml,Lipstick,Makeup,22.47,12.99,125
1045,Velvet Face Cleanser 200ml,Face Cleanser,Face Care,21.74,11.18,111
1046,Calming Nail Strengthener 50ml,Nail Strengthener,Nail Care,16.47,6.73,122
1047,Luxe Top Coat 50ml,Top Coat,Nail Care,50.55,25.89,110
1048,Revive Scalp Serum 200ml,Scalp Serum,Hair Treatment,9.95,5.09,107
1049,Luxe Shampoo 75ml,Shampoo,Shampoo,18.74,11.69,130
1050,Velvet Shampoo 150ml,Shampoo,Shampoo,17.96,8.09,131
1051,Calming Lip Balm 100ml,Lip Balm,Makeup,12.44,8.68,133
1052,Velvet Nail Polish 200ml,Nail Polish,Nail Care,90.98,56.07,101
1053,Fresh Blush 250ml,Blush,Makeup,6.19,4.26,127
1054,Nourish Base Coat 200ml,Base Coat,Nail Care,3.75,1.97,101
1055,Clarifying Body Lotion 200ml,Body Lotion,Body Care,17.93,11.08,91
1056,Radiant Face Cleanser 30ml,Face Cleanser,Face Care,10.15,6.6,124
1057,Glow Scalp Serum 250ml,Scalp Serum,Hair Treatment,2.57,1.79,95
1058,Soothing Lipstick 50ml,Lipstick,Makeup,22.21,12.99,103
1059,Velvet Nail Strengthener 150ml,Nail Strengthener,Nail Care,19.95,13.12,119
1060,Fresh Cuticle Oil 250ml,Cuticle Oil,Nail Care,40.36,22.18,119
1061,Balance Top Coat 30ml,Top Coat,Nail Care,10.54,6.64,136
1062,Fresh Nail Strengthener 250ml,Nail Strengthener,Nail Care,3.72,1.55,105
1063,Hydra Toner 75ml,Toner,Face Care,7.76,3.15,120
1064,Glow Face Serum 75ml,Face Serum,Face Care,3.53,1.53,115
1065,Hydra Face Cleanser 200ml,Face Cleanser,Face Care,54.46,32.98,102
1066,Bright Lipstick 150ml,Lipstick,Makeup,36.77,22.48,135
1067,Pure Nail Strengthener 75ml,Nail Strengthener,Nail Care,45.91,31.49,122
1068,Balance Leave-in Treatment 100ml,Leave-in Treatment,Hair Treatment,28.03,16.01,105
1069,Calming Cuticle Oil 100ml,Cuticle Oil,Nail Care,5.36,2.97,115
1070,Fresh Base Coat 200ml,Base Coat,Nail Care,11.9,5.77,117
1071,Botanical Top Coat 50ml,Top Coat,Nail Care,31.0,19.71,116
1072,Calming Mascara 100ml,Mascara,Makeup,4.22,2.69,107
